"User Ids","Gene Name","Category","Terms"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","methotrexate toxicity"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","migraine"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","migraine"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","multiple myeloma"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","neural tube defects"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","neural tube defects; Dihydropyrimidine dehydrogenase"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","non-Hodgkin's lymphoma"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","normal variation"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","osteonecrosis"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","ovarian cancer"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","pancreatic cancer"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","pharmacogenetic studies"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","pharmacogenetic variation"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","pregnancy loss"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","prostate cancer"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","rectal cancer"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","rheumatoid arthritis"
"TYMS","thymidylate synthetase(TYMS)","GAD_DISEASE","stomach cancer"
"TTK","TTK protein kinase(TTK)","GAD_DISEASE","Alcoholism"
"TTK","TTK protein kinase(TTK)","GAD_DISEASE","Erythrocytes"
"TTK","TTK protein kinase(TTK)","GAD_DISEASE","breast cancer"
"TTK","TTK protein kinase(TTK)","GAD_DISEASE","colorectal cancer"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Abortion, Habitual"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Abortion, Habitual|Recurrence"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Abortion, Spontaneous"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma, Clear Cell|Adenocarcinoma, Mucinous|Carcinoma, Endometrioid|Cystadenocarcinoma, Serous|ovarian neoplasm|Ovarian Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma, Follicular|Adenoma|Carcinoma, Papillary|Thyroid Diseases|thyroid neoplasm|Thyroid Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Aneuploidy|Barrett Esophagus|Esophageal Neoplasms|Oesophageal neoplasm"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Barrett Esophagus|Carcinoma, Squamous Cell|Cell Transformation, Neoplastic|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Adenosquamous|Pancreatic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell|Lung Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Papillomavirus Infections|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Cervical Neoplasm|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Cervical Neoplasm|Papillomavirus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Cervical Neoplasm|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Chronic ulcerative colitis|Colitis, Ulcerative|Colorectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Colorectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Colorectal Neoplasms|"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Colorectal Neoplasms|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Colorectal Neoplasms|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Epstein-Barr Virus Infections|Nasopharyngeal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Gastritis, Atrophic|Helicobacter Infections|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Gastritis|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Lung Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Lymphatic Metastasis|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenocarcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenoma, Liver Cell|Hepatocellular Adenoma|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenomatous Polyposis Coli|Colorectal Neoplasms|Microsatellite Instability"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adenoma|Colorectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adrenal Cortex Neoplasms|Breast Neoplasms|Li-Fraumeni Syndrome"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Adrenal Cortex Neoplasms|Tumors of Adrenal Cortex"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Alcoholism|Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Alzheimer's Disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Alzheimer's disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Ameloblastoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Anus Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Arsenic Poisoning|Bladder Neoplasm|Carcinoma, Transitional Cell|Urinary Bladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Arthritis, Rheumatoid|"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Arthritis, Rheumatoid|Rheumatoid Arthritis"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Astrocytoma|Brain Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Astrocytoma|Brain Neoplasms|Glioma|oligodendroglioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Astrocytoma|Brain Neoplasms|Neoplasm Invasiveness"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Astrocytoma|Brain Neoplasms|Oligodendroglioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Autoimmune Diseases|Lymphoproliferative Disorders"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Azoospermia|Infertility, Male|Oligospermia"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Balkan Nephropathy"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Bladder Neoplasm|Breast Neoplasms|Mammary Neoplasms|Urinary Bladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Bladder Neoplasm|Urinary Bladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Bone Neoplasms|osteosarcoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Infarction|Carotid Artery Diseases|Intracranial Thrombosis"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Injuries"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Cerebellar Neoplasms|Ganglioglioma|Glioma|medulloblastoma|Neuroectodermal Tumor, Primitive|Neuroectodermal Tumors, Primitive"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Glioblastoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Glioblastoma|Oligodendroglioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Glioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Glioma|Meningeal Neoplasms|meningioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Glioma|meningioma|Neuroma, Acoustic|Neuromas, Acoustic"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Meningioma|Neurilemmoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Brain Neoplasms|Oligodendroglioma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Carcinoma, Basal Cell|Carcinoma, Ductal, Breast"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Carcinoma|"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Cervical Neoplasm|Esophageal Neoplasms|Mammary Neoplasms|Oesophageal neoplasm|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Colorectal Neoplasms|Mammary Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Genetic Diseases, Inborn|Lymphatic Metastasis|Mammary Neoplasms|Neoplasm Invasiveness"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Lung Neoplasms|Mammary Neoplasms|Neoplasm of lung"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Breast Neoplasms|Mammary Neoplasms|ovarian neoplasm|Ovarian Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Basal Cell|Carcinoma, Squamous Cell|DNA Damage|Skin Basal Cell Carcinoma|Skin Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Basal Cell|Carcinoma, Squamous Cell|Melanoma|Skin Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Basal Cell|Carcinoma, Squamous Cell|Skin Basal Cell Carcinoma|Skin Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Endometrioid|Endometrial Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Cocarcinogenesis|Hepatitis B, Chronic|Liver Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Hepatitis B, Chronic|Hepatitis C, Chronic|Liver carcinoma|Liver Cirrhosis|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Hepatitis B, Chronic|Liver Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Hepatitis B|Hepatitis C|LCC - Liver cell carcinoma|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Hepatitis B|Liver Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Hepatitis C|LCC - Liver cell carcinoma|Liver Cirrhosis|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|LCC - Liver cell carcinoma|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|LCC - Liver cell carcinoma|Liver neoplasms|Neoplasm Recurrence, Local"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Liver Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Hepatocellular|Liver carcinoma|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Non-Small-Cell Lung|Lung Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Non-Small-Cell Lung|Lung Neoplasms|Neoplasm of lung"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Pancreatic Ductal|Pancreatic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Papillary|DNA Damage|Neoplasms, Radiation-Induced|thyroid neoplasm|Thyroid Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Papillary|Lymphatic Metastasis|Neoplasms, Radiation-Induced|thyroid neoplasm|Thyroid Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Papillary|Thyroid Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Renal Cell|Kidney Neoplasms|Renal Cell Carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cell Transformation, Neoplastic|Genomic Instability|Leukoplakia, Oral|Mouth Neoplasms|Precancerous Conditions"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cell Transformation, Neoplastic|Laryngeal neoplasm|Laryngeal Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Papillomavirus Infections|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical Neoplasm|Papillomavirus Infections|Squamous cell carcinoma|Tumor Virus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical Neoplasm|Papillomavirus Infections|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical Neoplasm|Squamous cell carcinoma|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Cervical dysplasia|Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Papillomavirus Infections|Squamous cell carcinoma|Tumor Virus Infections|Uterine Cervical Dysplasia|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Condylomata Acuminata|Epidermodysplasia Verruciformis|Squamous cell carcinoma|Tumor Virus Infections|Warts, Genital"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Conjunctival Neoplasms|HIV Infections|Squamous cell carcinoma|[X]Human immunodeficiency virus disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|Lymphatic Metastasis|Oesophageal neoplasm|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Papillomavirus Infections|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Esophageal Neoplasms|Oesophageal neoplasm|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Mouth Neoplasms|Papillomavirus Infections|Pharyngeal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Neoplasm Metastasis|Neoplasm Recurrence, Local|Neoplasms, Second Primary|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Neoplasms, Second Primary|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Papillomavirus Infections|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Head and Neck Neoplasms|Tobacco Use Disorder"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Hypopharyngeal Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Leukoplakia, Oral|Lichen Planus, Oral|Mouth Neoplasms|Precancerous Conditions"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Leukoplakia, Oral|Mouth Neoplasms|Oral Submucous Fibrosis"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Leukoplakia|Mouth Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Lymphatic Metastasis|Mouth Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Neoplasm Metastasis|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Neoplasm Recurrence, Local"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Papillomavirus Infections|Squamous cell carcinoma|Substance-Related Disorders|Tumor Virus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Papillomavirus Infections|Squamous cell carcinoma|Tongue Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Oropharyngeal Neoplasms|Papillomavirus Infections|Squamous cell carcinoma|Tumor of Oropharynx"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Oropharyngeal Neoplasms|Squamous cell carcinoma|Tumor of Oropharynx"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Papillomavirus Infections|Penile Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Papillomavirus Infections|Skin Neoplasms|Squamous cell carcinoma|Tumor Virus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Penile Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Skin Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Squamous Cell|Skin Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma, Transitional Cell|Urinary Bladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Carcinoma, Squamous Cell|Nasopharyngeal Neoplasms|Squamous cell carcinoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Choroid Plexus Neoplasms|Choroid Plexus Papilloma|Papilloma, Choroid Plexus"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Esophageal Neoplasms|Oesophageal neoplasm|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Gastrointestinal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Lung Neoplasms|Neoplasm of lung"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Nasopharyngeal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Neoplasm Invasiveness|Urinary Bladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|Prostatic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Carcinoma|ovarian neoplasm|Ovarian Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cardiovascular Diseases|Genetic Predisposition to Disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cell Transformation, Neoplastic|Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Papillomavirus Infections|Tumor Virus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cell Transformation, Neoplastic|Epidermodysplasia Verruciformis|Papillomavirus Infections|Skin Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cell Transformation, Neoplastic|Lymphatic Metastasis|Neoplasm Invasiveness|Stomach Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cerebellar Neoplasms|medulloblastoma"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Papillomavirus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Intraepithelial Neoplasia|Cervical Neoplasm|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Intraepithelial Neoplasia|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Intraepithelial Neoplasia|Papillomavirus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Neoplasm|Mouth Neoplasms|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Neoplasm|Papillomavirus Infections|Precancerous Conditions|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Neoplasm|Papillomavirus Infections|Tumor Virus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Neoplasm|Papillomavirus Infections|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cervical Neoplasm|Uterine Cervical Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chagas Disease|Esophageal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cholecystitis|gallbladder neoplasm|Gallbladder Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Choriocarcinoma|Hydatidiform Mole"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosomal Instability|Colonic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Chromosome abnormality|Chronic Lymphocytic Leukemia|Leukemia, Lymphocytic, Chronic, B-Cell"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Chromosome abnormality|Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|DNA Damage"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Intestinal Neoplasms|Lymphoma|Lymphoma, B-Cell, Marginal Zone"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Keratosis"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Leukemia, Lymphocytic, Chronic, B-Cell"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Aberrations|Li-Fraumeni Syndrome"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Deletion|Leukemia, Lymphocytic, Chronic, B-Cell"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chromosome Deletion|Pancreatic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chronic B-Cell Leukemias|Leukemia, Lymphocytic, Chronic, B-Cell"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chronic Lymphocytic Leukemia|Leukemia, Lymphocytic, Chronic, B-Cell"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Chronic ulcerative colitis|Colitis, Ulcerative"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cocarcinogenesis|Esophageal Neoplasms|Oesophageal neoplasm|Papillomavirus Infections|Tumor Virus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colonic Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colonic Neoplasms|Papillomavirus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colonic Neoplasms|Rectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colonic Neoplasms|Tumor Virus Infections"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colorectal Cancer"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colorectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colorectal Neoplasms, Hereditary Nonpolyposis|Microsatellite Instability|Rectal Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Colorectal Neoplasms|Liver neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Coronary Artery Disease|Diabetes mellitus"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Coronary Artery Disease|Graft Occlusion, Vascular"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Coronary Disease|Coronary heart disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Craniocerebral Trauma|Hypotension|Injuries, Craniocerebral|Subarachnoid Hemorrhage"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Crohn Disease|Crohn's disease"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cystadenocarcinoma, Serous|Ovarian Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Cystadenocarcinoma, Serous|ovarian neoplasm|Ovarian Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","DNA Damage|Lung Neoplasms"
"TP53","tumor protein p53(TP53)","GAD_DISEASE","Delayed Graft Function|Inflammation"
